ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,classification_wals,classification_ethnologue,classification_glottolog,recently_extinct,long_extinct,year_of_extinction,code_wals,code_iso,transcribers
PEMBA,PEMBA,swah1253,Swahili,swh,Africa,-6.5,39.0,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,G,Swahili(G.42)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,NortheastSavannaBantu,NortheastCoastalBantu,CoastalNECBantu,Sabaki-Swahili,Swahili(G.40),Mombasa-Lamu-InlandSwahili",False,False,,swa,swh,Søren Wichmann and Viveka Velupillai
PEMON,PEMON,pemo1248,Pemon,aoc,South America,5.33,-62.0,Cariban,Car.CARIBAN,"Cariban,NorthAmazonian,Pemon,Pemonproper","Cariban,VenezuelanCariban,Pemong-Panare,Pemongan",False,False,,pem,aoc,Patience Epps and Søren Wichmann
PENDAU,PENDAU,pend1242,Pendau,ums,Papunesia,0.17,120.0,Austronesian,An.CELEBIC,"Austronesian,Malayo-Polynesian,Celebic,Tomini-Tolitoli,Tomini,Southern","Austronesian,Malayo-Polynesian,Celebic,Tomini-Tolitoli,Tominic,SouthernTomini",False,False,,,ums,Zarina Molochieva
PENDE,PENDE,phen1239,Phende,pem,Africa,-5.83,19.67,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,L,Pende(L.11)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Njila,NorthernNjila,Mbala-Holu-Sondi(K.10),Holu(K.10),Pheende-Kwezo",False,False,,,pem,Ann-Katrin Wett
PENGO,PENGO,peng1244,Pengo,peg,Eurasia,19.83,83.83,Dravidian,Dra.SOUTH-CENTRAL_DRAVIDIAN,"Dravidian,South-Central,Gondi-Kui,Konda-Kui,Manda-Kui,Manda-Pengo","Dravidian,SouthDravidian,SouthDravidianII,Konda-Kui,Manda-Kui,Manda-Pengo",False,False,,pen,peg,Zarina Molochieva
PENRHYN,PENRHYN,penr1237,Māngarongaro,pnh,Papunesia,-9.0,-158.0,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,CentralPacific,EastFijian-Polynesian,Polynesian,Nuclear,East,Central,Tahitic","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,CentralPacificlinkage,Tokelau-Fijian,Polynesian,NuclearPolynesian,NorthernOutlierPolynesian-EastPolynesian,SolomonsNorthernOutlierPolynesian-EastPolynesian,CentralNorthernOutlierPolynesian-EastPolynesian,EastPolynesian,CentralEasternPolynesian",False,False,,,pnh,André Müller and Mark Donohue
PEPEL,PEPEL,pape1239,Papel,pbo,Africa,11.88,-15.83,Atlantic-Congo,NC.NORTHERN_ATLANTIC,"Niger-Congo,Atlantic-Congo,Atlantic,Northern,Bak,Manjaku-Papel","Atlantic-Congo,North-CentralAtlantic,CentralAtlantic,Bak,Joola-Manjaku,Manjaku-Mankanya-Pepel,Cur-Bok-Cotier",False,False,,,pbo,Guillaume Segerer and Søren Wichmann
PEPEL_2,PEPEL_2,pape1239,Papel,pbo,Africa,11.88,-15.83,Atlantic-Congo,NC.NORTHERN_ATLANTIC,"Niger-Congo,Atlantic-Congo,Atlantic,Northern,Bak,Manjaku-Papel","Atlantic-Congo,North-CentralAtlantic,CentralAtlantic,Bak,Joola-Manjaku,Manjaku-Mankanya-Pepel,Cur-Bok-Cotier",False,False,,,pbo,Guillaume Segerer and Søren Wichmann
PERAI,PERAI,pera1257,Perai,wet,Papunesia,-7.58,126.6,Austronesian,An.CENTRAL_MALAYO-POLYNESIAN,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,Timor-Babar,SouthwestMaluku,Wetar","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,CentralMalayo-Polynesian,TimoricA,NorthernTimoricA,Wetar,Perai-Tugun-Aputai,Perai-Aputai",False,False,,,wet,André Müller
PEREMKA,PEREMKA,kunj1246,Kánchá,pep,Papunesia,-9.0,141.5,Yam,MUM.MOREHEAD_AND_UPPER_MARO_RIVERS,"South-CentralPapuan,Morehead-UpperMaro,Tonda","Morehead-Wasur,Morehead-Maro,Tonda,EasternTonda",False,False,,,pep,Julia Bischoffberger
PERJAYA_ULU_KOMERING,PERJAYA_ULU_KOMERING,kome1238,Komering,kge,Papunesia,-4.0,105.0,Austronesian,An.LAMPUNGIC,"Austronesian,Malayo-Polynesian,Lampung","Austronesian,Malayo-Polynesian,Lampungic",False,False,,kag,kge,Sebastian Sauppe
PERO,PERO,pero1241,Pero,pip,Africa,9.58,11.0,Afro-Asiatic,AA.WEST_CHADIC,"Afro-Asiatic,Chadic,West,A,A.2,Tangale,TangaleProper","Afro-Asiatic,Chadic,WestChadic,WestChadicA,WestChadicA.2-3,WestChadicA.2,Tangalic,NuclearTangalic",False,False,,per,pip,André Müller
PERO_2,PERO_2,pero1241,Pero,pip,Africa,9.58,11.0,Afro-Asiatic,AA.WEST_CHADIC,"Afro-Asiatic,Chadic,West,A,A.2,Tangale,TangaleProper","Afro-Asiatic,Chadic,WestChadic,WestChadicA,WestChadicA.2-3,WestChadicA.2,Tangalic,NuclearTangalic",False,False,,per,pip,Ann-Katrin Wett
PERSIAN,PERSIAN,west2369,Western Farsi,pes,Eurasia,32.0,54.0,Indo-European,IE.IRANIAN,"Indo-European,Indo-Iranian,Iranian,Western,Southwestern,Persian","Indo-European,Indo-Iranian,Iranian,SouthwesternIranian,Middle-ModernPersian,ModernSouthwesternIranian,Farsic-CaucasianTat,Farsic",False,False,,prs,pes,Søren Wichmann
PESHAWAR_CITY_HINDKO,PESHAWAR_CITY_HINDKO,sout2668,Southern Hindko,hnd,Eurasia,34.0,71.55,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Panjabi,WesternPanjabi","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanNorthwesternzone,Sindhi-Lahnda,Lahnda,Hindko",False,False,,,hnd,André Müller
PESHAWAR_PASHTO,PESHAWAR_PASHTO,nort2646,Northern Pashto,pbu,Eurasia,34.0,71.55,Indo-European,IE.IRANIAN,"Indo-European,Indo-Iranian,Iranian,Eastern,Southeastern,Pashto","Indo-European,Indo-Iranian,Iranian,Pashto,NuclearPashto",False,False,,,pbu,André Müller
PETOE_UARIPI,PETOE_UARIPI,tair1256,Tairuma,uar,Papunesia,-7.92,145.75,Eleman,Ele.ELEMAN_PROPER,"Trans-NewGuinea,Eleman,NuclearEleman,Eastern","Eleman,EasternEleman",False,False,,,uar,Julia Bischoffberger
PEVE_LAME,PEVE_LAME,peve1243,Peve,lme,Africa,9.0,14.5,Afro-Asiatic,AA.MASA,"Afro-Asiatic,Chadic,Masa","Afro-Asiatic,Chadic,Masa,SouthMasa",False,False,,lam,lme,André Müller
PEVE_PALA,PEVE_PALA,peve1243,Peve,lme,Africa,9.36,14.9,Afro-Asiatic,AA.MASA,"Afro-Asiatic,Chadic,Masa","Afro-Asiatic,Chadic,Masa,SouthMasa",False,False,,lam,lme,André Müller
PHANA,PHANA,phan1254,Phana',phq,Eurasia,21.94,101.98,Sino-Tibetan,ST.BURMESE-LOLO,"Sino-Tibetan,Tibeto-Burman,Ngwi-Burmese,Ngwi,Southern","Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Bisoid-Hanic",False,False,,,phq,Julia Bischoffberger
